intent,text
lyric,"Darling, I'm scared (Ah)"
lyric,No cameras catch my muffled cries
lyric,"I counted days, I counted miles"
lyric,"To see you there, to see you there"
lyric,"And now the storm is coming, but"
lyric,"It's you and me, that's my whole world"
lyric,"They whisper in the hallway, ""She's a bad, bad girl"" (Okay)"
lyric,The whole school is rolling fake dice
lyric,"You play stupid games, you win stupid prizes"
lyric,"It's you and me, there's nothing like this"
lyric,Miss Americana and The Heartbreak Prince (Okay)
lyric,"We're so sad, we paint the town blue"
lyric,Voted most likely to run away with you
lyric,"And I don't want you to (Go), I don't really wanna (Fight)"
lyric,"Cause nobody's gonna (Win), I think you should come home"
lyric,"And I don't want you to (Go), I don't really wanna (Fight)"
lyric,"Cause nobody's gonna (Win), I think you should come home"
lyric,"And I don't want you to (Go), I don't really wanna (Fight)"
lyric,"Cause nobody's gonna (Win), just thought you should know"
lyric,And I'll never let you (Go) 'cause I know this is a (Fight)
lyric,That someday we're gonna (Win)
lyric,"It's you and me, that's my whole world"
lyric,"They whisper in the hallway, ""She's a bad, bad girl"""
lyric,"Oh, I just thought you should know (You should know)"
lyric,"It's you and me, there's nothing like this (Like this)"
lyric,Miss Americana and The Heartbreak Prince (Okay)
lyric,"We're so sad, we paint the town blue (Paint it blue)"
lyric,Voted most likely to run away with you
lyric,"And I don't want you to (Go), I don't really wanna (Fight)"
lyric,"Cause nobody's gonna (Win), I think you should come home"
lyric,And I'll never let you (Go) 'cause I know this is a (Fight)
lyric,"That someday we're gonna (Win), just thought you should know"
lyric,"It's you and me, that's my whole world"
lyric,"They whisper in the hallway, ""She's a bad, bad girl"""
lyric,"She's a bad, bad girl"
lyric,The moon is high
lyric,Like your friends were the night that we first met
lyric,Went home and tried to stalk you on the internet
lyric,Now I've read all of the books beside your bed
lyric,The wine is cold
lyric,Like the shoulder that I gave you in the street
lyric,Cat and mouse for a month or two or three
lyric,Now I wake up in the night and watch you breathe
lyric,(Ayy)
lyric,Kiss me once 'cause you know I had a long night (Oh)
lyric,Kiss me twice 'cause it's gonna be alright (Uh)
lyric,"Three times 'cause I waited my whole life (1, 2, 1, 2, 3, 4)"
lyric,"I like shiny things, but I'd marry you with paper rings"
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want, and"
lyric,I hate accidents except when we went from friends to this
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want"
lyric,"In paper rings, in picture frames, in dirty dreams"
lyric,"Oh, you're the one I want"
lyric,"In the winter, in the icy outdoor pool"
lyric,"When you jumped in first, I went in too"
lyric,I'm with you even if it makes me blue
lyric,Which takes me back
lyric,To the color that we painted your brother's wall
lyric,"Honey, without all the exes, fights, and flaws"
lyric,"We wouldn't be standing here so tall, so"
lyric,(Ayy)
lyric,Kiss you once 'cause I know you had a long night (Oh)
lyric,Kiss you twice 'cause it's gonna be alright (Uh)
lyric,"Three times 'cause you waited your whole life (1, 2, 1, 2, 3, 4)"
lyric,Ah
lyric,"I like shiny things, but I'd marry you with paper rings"
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want, and"
lyric,I hate accidents except when we went from friends to this
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want"
lyric,"In paper rings, in picture frames, in dirty dreams"
lyric,"Oh, you're the one I want"
lyric,I want to drive away with you
lyric,I want your complications too
lyric,I want your dreary Mondays
lyric,"Wrap your arms around me, baby boy"
lyric,I want to drive away with you
lyric,I want your complications too
lyric,I want your dreary Mondays
lyric,"Wrap your arms around me, baby boy"
lyric,Uh huh
lyric,"I like shiny things, but I'd marry you with paper rings"
lyric,"Ah-ah, that's right, you're the one I want"
lyric,I hate accidents except when we went from friends to this
lyric,"Ah-ah, darling, you're the one I want"
lyric,"I like shiny things, but I'd marry you with paper rings"
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want, and"
lyric,I hate accidents except when we went from friends to this
lyric,"Uh huh, that's right"
lyric,"Darling, you're the one I want"
lyric,"In paper rings, in picture frames, in all my dreams"
lyric,You're the one I want
lyric,"In paper rings, in picture frames, in all my dreams"
lyric,"Oh, you're the one I want"
lyric,"You're the one I want, one I want"
lyric,"You're the one I want, one I want"
lyric,We were in the backseat
lyric,Drunk on something stronger than the drinks in the bar
lyric,I rent a place on Cornelia Street
lyric,I say casually in the car
lyric,We were a fresh page on the desk
lyric,Filling in the blanks as we go
lyric,As if the street lights pointed in an arrow head
lyric,Leading us home
lyric,"And I hope I never lose you, hope it never ends"
lyric,I'd never walk Cornelia Street again
lyric,That's the kinda heartbreak time could never mend
lyric,I'd never walk Cornelia Street again
lyric,"And baby, I get mystified by how this city screams your name"
lyric,"And baby, I'm so terrified of if you ever walk away"
lyric,I'd never walk Cornelia Street again
lyric,I'd never walk Cornelia Street again
lyric,"Windows flung right open, autumn air"
lyric,Jacket 'round my shoulders is yours
lyric,We bless the rains on Cornelia Street
lyric,Memorize the creaks in the floor
lyric,"Back when we were card sharks, playing games"
lyric,I thought you were leading me on
lyric,"I packed my bags, left Cornelia Street"
lyric,Before you even knew I was gone
lyric,"But then you called, showed your hand"
lyric,I turned around before I hit the tunnel
lyric,"Sat on the roof, you and I"
lyric,"I hope I never lose you, hope it never ends"
lyric,I'd never walk Cornelia Street again
lyric,That's the kinda heartbreak time could never mend
lyric,I'd never walk Cornelia Street again
lyric,"And baby, I get mystified by how this city screams your name"
lyric,"And baby, I'm so terrified of if you ever walk away"
lyric,I'd never walk Cornelia Street again
lyric,I'd never walk Cornelia Street again
lyric,You hold my hand on the street
lyric,Walk me back to that apartment
lyric,"Years ago, we were just inside"
lyric,Barefoot in the kitchen
lyric,Sacred new beginnings
lyric,"That became my religion, listen"
lyric,I hope I never lose you
lyric,I'd never walk Cornelia Street again
lyric,"Oh, never again"
lyric,"And baby, I get mystified by how this city screams your name"
lyric,"And baby, I'm so terrified of if you ever walk away"
lyric,I'd never walk Cornelia Street again
lyric,I'd never walk Cornelia Street again
lyric,I don't wanna lose you (Hope it never ends)
lyric,I'd never walk Cornelia Street again
lyric,I don't wanna lose you (Yeah)
lyric,I rent a place on Cornelia Street
lyric,I say casually in the car
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,"My, my, my, my"
lyric,Saying goodbye is death by a thousand cuts
lyric,Flashbacks waking me up
lyric,"I get drunk, but it's not enough"
lyric,’Cause the morning comes and you're not my baby
lyric,I look through the windows of this love
lyric,Even though we boarded them up
lyric,Chandelier's still flickering here
lyric,’Cause I can't pretend it's okay when it's not
lyric,It's death by a thousand cuts
lyric,"I dress to kill my time, I take the long way home"
lyric,I ask the traffic lights if it'll be alright
lyric,"They say, ""I don't know"""
lyric,And what once was ours is no one's now
lyric,"I see you everywhere, the only thing we share"
lyric,Is this small town
lyric,"You said it was a great love, one for the ages"
lyric,"But if the story’s over, why am I still writing pages?"
lyric,’Cause saying goodbye is death by a thousand cuts
lyric,Flashbacks waking me up
lyric,"I get drunk, but it's not enough"
lyric,’Cause the morning comes and you're not my baby
lyric,I look through the windows of this love
lyric,Even though we boarded them up
lyric,Chandelier's still flickering here
lyric,Cause I can’t pretend it's okay when it's not
lyric,It's death by a thousand cuts
lyric,"My heart, my hips, my body, my love"
lyric,Tryna find a part of me that you didn't touch
lyric,Gave up on me like I was a bad drug
lyric,Now I'm searching for signs in a haunted club
lyric,"Our songs, our films, united we stand"
lyric,"Our country, guess it was a lawless land"
lyric,Quiet my fears with the touch of your hand
lyric,Paper cut stings from our paper-thin plans
lyric,"My time, my wine, my spirit, my trust"
lyric,Tryna find a part of me you didn't take up
lyric,"Gave you so much, but it wasn't enough"
lyric,"But I'll be alright, it's just a thousand cuts"
lyric,"I get drunk, but it's not enough"
lyric,Cause you're not my baby
lyric,I look through the windows of this love
lyric,Even though we boarded them up
lyric,Chandelier's still flickering here
lyric,Cause I can't pretend it's okay when it's not
lyric,"No, it's not"
lyric,It's death by a thousand cuts (You didn't touch)
lyric,Tryna find a part of me that you didn't touch
lyric,"My body, my love, my trust (It's death by a thousand cuts)"
lyric,"But it wasn't enough, it wasn't enough, no, no"
lyric,I take the long way home
lyric,I ask the traffic lights if it'll be alright
lyric,"They say, ""I don't know"""
lyric,"We can go driving in, on my scooter"
lyric,"Uh, you know, just 'round London"
lyric,"Oh, I'd..."
lyric,"I love my hometown as much as Motown, I love SoCal"
lyric,"And you know I love Springsteen, faded blue jeans, Tennessee whiskey"
lyric,"But something happened, I heard him laughing"
lyric,I saw the dimples first and then I heard the accent
lyric,They say home is where the heart is
lyric,But that's not where mine lives
lyric,You know I love a London boy
lyric,I enjoy walking Camden Market in the afternoon
lyric,"He likes my American smile, like a child when our eyes meet"
lyric,"Darling, I fancy you"
lyric,"Took me back to Highgate, met all of his best mates"
