intent,text
lyric,"Take me out, and take me home (Forever and ever) You're my, my, my, my lover Ladies and gentlemen, will you please stand?"
lyric,With every guitar string scar on my hand I take this magnetic force of a man to be my lover My heart's been borrowed and yours has been blue
lyric,All's well that ends well to end up with you Swear to be overdramatic and true to my lover And you'll save all your dirtiest jokes for me
lyric,"And at every table, I'll save you a seat, lover Can I go where you go? Can we always be this close?"
lyric,"Forever and ever, ah Take me out, and take me home (Forever and ever) You're my, my, my, my"
lyric,"Oh, you're my, my, my, my Darling, you're my, my, my, my lover I would be complex, I would be cool"
lyric,They'd say I played the field before I found someone to commit to And that would be okay for me to do Every conquest I had made would make me more of a boss to you
lyric,I’d be a fearless leader I'd be an alpha type When everyone believes ya
lyric,What's that like? I’m so sick of running as fast as I can Wondering if I'd get there quicker if I was a man
lyric,"And I'm so sick of them coming at me again Cause if I was a man, then I'd be the man I'd be the man"
lyric,"I'd be the man They'd say I hustled, put in the work They wouldn’t shake their heads and question how much of this I deserve"
lyric,"What I was wearing, if I was rude Could all be separated from my good ideas and power moves And they would toast to me, oh, let the players play"
lyric,I’d be just like Leo in Saint-Tropez I'm so sick of running as fast as I can Wondering if I’d get there quicker if I was a man
lyric,"And I'm so sick of them coming at me again Cause if I was a man, then I'd be the man I’d be the man"
lyric,I'd be the man What's it like to brag about raking in dollars And getting bitches and models?
lyric,And it's all good if you're bad And it's okay if you're mad If I was out flashing my dollars
lyric,"I'd be a bitch, not a baller They'd paint me out to be bad So, it's okay that I'm mad"
lyric,I'm so sick of running as fast as I can Wondering if I'd get there quicker if I was a man (You know that) And I'm so sick of them coming at me again (Coming at me again)
lyric,Cause if I was a man (If I was a man) Then I'd be the man (Then I'd be the man) I'm so sick of running as fast as I can (As fast as I can)
lyric,"Wondering if I'd get there quicker if I was a man (Hey) And I'm so sick of them coming at me again (Coming at me again) Cause if I was a man (If I was a man), then I'd be the man"
lyric,I'd be the man I'd be the man (Oh) I'd be the man (Yeah)
lyric,"I'd be the man (I'd be the man) If I was a man, then I'd be the man Combat, I'm ready for combat"
lyric,"I say I don't want that, but what if I do? Cause cruelty wins in the movies I've got a hundred thrown-out speeches I almost said to you"
lyric,"Easy they come, easy they go I jump from the train, I ride off alone I never grew up, it's getting so old"
lyric,"Help me hold on to you I've been the archer, I've been the prey Who could ever leave me, darling"
lyric,"But who could stay? Dark side, I search for your dark side But what if I'm alright, right, right, right here?"
lyric,"And I cut off my nose just to spite my face Then I hate my reflection for years and years I wake in the night, I pace like a ghost"
lyric,"The room is on fire, invisible smoke And all of my heroes die all alone Help me hold on to you"
lyric,"I've been the archer, I've been the prey Screaming, who could ever leave me, darling But who could stay?"
lyric,"(I see right through me, I see right through me) Cause they see right through me They see right through me"
lyric,They see right through Can you see right through me? They see right through
lyric,They see right through me I see right through me I see right through me
lyric,"All the king's horses, all the king's men Couldn't put me together again Cause all of my enemies started out friends"
lyric,"Help me hold on to you I've been the archer, I've been the prey Who could ever leave me, darling"
lyric,"But who could stay? (I see right through me, I see right through me) Who could stay?"
lyric,Who could stay? Who could stay? You could stay
lyric,"You could stay Combat, I'm ready for combat I think he knows"
lyric,His footprints on the sidewalk Lead to where I can't stop Go there every night
lyric,I think he knows His hands around a cold glass Make me wanna know that
lyric,"Body like it's mine He got that boyish look that I like in a man I am an architect, I'm drawing up the plans"
lyric,"It's like I'm 17, nobody understands No one understands He got my heartbeat"
lyric,"Skipping down 16th Avenue Got that, ah, I mean Wanna see what's under that attitude like"
lyric,"I want you, bless my soul And I ain't gotta tell him, I think he knows I think he knows"
lyric,I think he knows When we get all alone I'll make myself at home
lyric,And he'll want me to stay I think he knows He'd better lock it down
lyric,Or I won't stick around Cause good ones never wait (Ha) Joeboy 'Sip (Alcohol)' Official Lyrics & Meaning | Verified
lyric,"He got that boyish look that I like in a man I am an architect, I'm drawing up the plans He's so obsessed with me and, boy, I understand"
lyric,"Boy, I understand He got my heartbeat (Heartbeat) Skipping down 16th Avenue"
lyric,"Got that, ah, I mean (I mean) Wanna see what's under that attitude like I want you, bless my soul"
lyric,"And I ain't gotta tell him, I think he knows I think he knows I want you, bless my"
lyric,"I want you, bless my I want you, bless my I want you, bless my soul"
lyric,"Lyrical smile, indigo eyes, hand on my thigh We could follow the sparks, I'll drive Lyrical smile, indigo eyes, hand on my thigh"
lyric,"We could follow the sparks, I'll drive So where we gonna go? I whisper in the dark"
lyric,Where we gonna go? I think he knows He got my heartbeat (Heartbeat)
lyric,"Skipping down 16th Avenue (Baby) Got that, ah, I mean (I mean) Wanna see what's under that attitude like (Yeah)"
lyric,"I want you, bless my soul And I ain't gotta tell him, I think he knows I think he knows"
lyric,"I want you, bless my I want you, bless my I want you, bless my (Oh, baby)"
lyric,"I want you, bless my soul (He got my heartbeat) I want you, bless my (Skipping down 16th Avenue, baby) I want you, bless my"
lyric,"I want you, bless my soul And I ain't gotta tell him, I think he knows You know I adore you, I'm crazier for you"
lyric,"Than I was at 16, lost in a film scene Waving homecoming queens, marching band playing I'm lost in the lights"
